#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus tag	Protein product	Length	Protein name
11	NC_037282.1	196767	198355	+	810607	PF3D7_1104400	XP_001347731.1	424	uncharacterized protein PF3D7_1104400
11	NC_037282.1	199103	201037	-	810608	PF3D7_1104500	XP_001347732.1	644	WD repeat-containing protein, putative
11	NC_037282.1	202330	204261	+	810609	PF3D7_1104600	XP_001347733.1	643	radial spoke head protein, putative
11	NC_037282.1	204593	205794	-	810610	PF3D7_1104700.1	XP_001347734.2	186	DNA-directed RNA polymerase III subunit RPC8,putative
11	NC_037282.1	204593	205794	-	810610	PF3D7_1104700.1	XP_024329114.1	184	DNA-directed RNA polymerase III subunit RPC8,putative
11	NC_037282.1	207440	209732	+	810611	PF3D7_1104800	XP_001347735.1	417	metabolite/drug transporter, putative
11	NC_037282.1	214825	219687	+	810612	PF3D7_1104900	XP_001347736.1	1620	calcium/calmodulin-dependent protein kinase,putative
11	NC_037282.1	221818	222129	-	810613	PF3D7_1105000	XP_001347737.1	103	histone H4
11	NC_037282.1	226065	226418	+	810614	PF3D7_1105100	XP_001347738.1	117	histone H2B
11	NC_037282.1	228159	231014	-	810615	PF3D7_1105200	XP_001347739.2	463	WD repeat-containing protein WRAP73, putative
11	NC_037282.1	231847	234238	-	810616	PF3D7_1105300	XP_001347740.2	730	conserved Plasmodium protein, unknown function
11	NC_037282.1	235597	237097	-	810617	PF3D7_1105400	XP_001347741.2	261	40S ribosomal protein S4, putative
11	NC_037282.1	239687	240613	+	810618	PF3D7_1105500	XP_001347742.2	171	centrin-4
11	NC_037282.1	241184	243517	-	810619	PF3D7_1105600	XP_001347743.2	777	translocon component PTEX88
11	NC_037282.1	247451	248971	+	810620	PF3D7_1105700	XP_001347744.1	506	uncharacterized protein PF3D7_1105700
11	NC_037282.1	250918	252872	+	810621	PF3D7_1105800	XP_001347745.2	266	conserved Plasmodium protein, unknown function
11	NC_037282.1	254523	254921	+	810622	PF3D7_1105900	XP_001347746.2	132	conserved Plasmodium membrane protein, unknown function
11	NC_037282.1	255714	257141	-	810623	PF3D7_1106000	XP_001347747.1	475	RuvB-like helicase 2
11	NC_037282.1	258779	259981	+	810624	PF3D7_1106100	XP_001347748.1	269	apicoplast ribosomal protein S15 precursor,putative
11	NC_037282.1	260867	263331	+	810625	PF3D7_1106200	XP_001347749.2	681	conserved Plasmodium protein, unknown function
11	NC_037282.1	263604	266570	-	810626	PF3D7_1106300	XP_024329115.1	733	exonuclease, putative
11	NC_037282.1	267547	267897	+	810627	PF3D7_1106400	XP_001347751.1	116	conserved Plasmodium protein, unknown function
11	NC_037282.1	268244	274552	-	810628	PF3D7_1106500	XP_001347752.2	2021	conserved Plasmodium protein, unknown function
11	NC_037282.1	275726	279667	+	810629	PF3D7_1106600	XP_001347753.1	1313	DEAD/DEAH box helicase, putative
11	NC_037282.1	279920	282994	-	810630	PF3D7_1106700	XP_001347754.1	1024	dna2/nam7 helicase family member, putative
11	NC_037282.1	283869	289224	+	810631	PF3D7_1106800	XP_001347755.2	1501	protein kinase, putative
11	NC_037282.1	289667	290286	+	810632	PF3D7_1106900	XP_001347756.1	168	conserved Plasmodium protein, unknown function
11	NC_037282.1	291680	292502	+	810633	PF3D7_1107000	XP_001347757.2	126	U6 snRNA-associated Sm-like protein LSm4,putative
11	NC_037282.1	294151	296979	+	810634	PF3D7_1107100	XP_001347758.2	588	nucleic acid binding protein, putative
11	NC_037282.1	297823	300734	+	810635	PF3D7_1107200	XP_001347759.2	713	conserved Plasmodium protein, unknown function
11	NC_037282.1	301283	311287	-	810637	PF3D7_1107300	XP_001347761.1	3334	polyadenylate-binding protein-interacting protein 1, putative
11	NC_037282.1	317819	318871	-	810638	PF3D7_1107400	XP_001347762.2	350	DNA repair protein RAD51
11	NC_037282.1	320128	321205	-	810639	PF3D7_1107500	XP_001347763.2	155	prefoldin, putative
11	NC_037282.1	321886	325323	-	810640	PF3D7_1107600	XP_001347764.1	1145	conserved Plasmodium protein, unknown function
11	NC_037282.1	326881	328812	+	810641	PF3D7_1107700	XP_001347765.1	643	NOP7-like protein, putative
11	NC_037282.1	329867	335601	-	810642	PF3D7_1107800	XP_001347766.1	1828	transcription factor with AP2 domain(s)
11	NC_037282.1	343913	349351	-	810643	PF3D7_1107900	XP_001347767.1	1812	mechanosensitive ion channel protein
11	NC_037282.1	352556	354262	+	810644	PF3D7_1108000	XP_001347768.1	568	IWS1-like protein, putative
11	NC_037282.1	356083	360434	+	810645	PF3D7_1108100	XP_001347769.1	1368	conserved Plasmodium protein, unknown function
11	NC_037282.1	361408	361902	+	810646	PF3D7_1108200	XP_001347770.1	164	D-tyrosyl-tRNA(Tyr) deacylase
11	NC_037282.1	362421	362887	+	8444956	PF3D7_1108300	XP_002585423.1	107	pterin-4a-carbinolamine dehydratase
11	NC_037282.1	365093	366100	+	810647	PF3D7_1108400	XP_001347771.1	335	casein kinase 2, alpha subunit
11	NC_037282.1	367316	368823	+	810648	PF3D7_1108500	XP_001347772.2	327	succinyl-CoA synthetase alpha subunit, putative
11	NC_037282.1	369675	370706	-	810649	PF3D7_1108600	XP_001347773.1	343	endoplasmic reticulum-resident calcium binding protein
11	NC_037282.1	373238	374860	-	810650	PF3D7_1108700	XP_001347774.1	540	heat shock protein DnaJ homologue Pfj2
11	NC_037282.1	377740	378396	+	810651	PF3D7_1108800	XP_001347775.1	155	conserved Plasmodium protein, unknown function
11	NC_037282.1	379247	380638	+	810652	PF3D7_1108900	XP_001347776.1	463	conserved Plasmodium protein, unknown function
11	NC_037282.1	382569	387150	-	810653	PF3D7_1109100	XP_001347777.2	1467	conserved Plasmodium protein, unknown function
11	NC_037282.1	387748	389620	-	8444943	PF3D7_1109200	XP_002585424.1	385	conserved Plasmodium protein, unknown function
11	NC_037282.1	390644	393331	-	810654	PF3D7_1109400	XP_001347778.2	436	essential nuclear protein 1, putative
11	NC_037282.1	397124	397775	+	810655	PF3D7_1109900	XP_001347779.2	112	60S ribosomal protein L36
11	NC_037282.1	398659	399226	+	8444944	PF3D7_1110000	XP_002585425.1	82	conserved Plasmodium protein, unknown function
11	NC_037282.1	400686	403238	+	810656	PF3D7_1110100	XP_001347780.2	850	conserved Plasmodium protein, unknown function
11	NC_037282.1	405495	409717	+	810657	PF3D7_1110200	XP_001347781.1	1329	pre-mRNA-processing factor 6, putative
11	NC_037282.1	410202	411355	-	810658	PF3D7_1110300	XP_001347782.2	221	conserved Plasmodium protein, unknown function
11	NC_037282.1	414797	419556	+	810660	PF3D7_1110400	XP_001347784.1	1483	asparagine-rich antigen
11	NC_037282.1	422057	425418	+	810661	PF3D7_1110500	XP_001347785.1	1050	vacuolar protein sorting-associated protein 35,putative
11	NC_037282.1	425904	426864	-	810662	PF3D7_1110600	XP_001347786.2	178	mitochondrial ribosomal protein L11 precursor,putative
11	NC_037282.1	428362	430047	+	810663	PF3D7_1110700	XP_024329116.1	378	actin-like protein, putative
11	NC_037282.1	430157	431476	-	8445041	PF3D7_1110800	XP_002585426.1	201	conserved Plasmodium protein, unknown function
11	NC_037282.1	431906	433645	-	810664	PF3D7_1110900	XP_001347788.1	579	ES2 protein, putative
11	NC_037282.1	434802	436541	+	810665	PF3D7_1111000	XP_001347789.1	579	tRNA m5C-methyltransferase, putative
11	NC_037282.1	437171	438220	-	810666	PF3D7_1111100	XP_001347790.1	349	replication factor C subunit 5, putative
11	NC_037282.1	439698	441680	-	810667	PF3D7_1111200	XP_001347791.1	594	conserved Plasmodium protein, unknown function
11	NC_037282.1	442959	443828	-	810668	PF3D7_1111300	XP_001347792.1	289	SNARE protein, putative
11	NC_037282.1	445233	445799	-	810669	PF3D7_1111400	XP_001347793.1	188	conserved Plasmodium protein, unknown function
11	NC_037282.1	446020	446559	-	8444977	PF3D7_1111500	XP_002585427.1	129	acylphosphatase, putative
11	NC_037282.1	448912	451698	+	810670	PF3D7_1111600	XP_024329117.1	744	endonuclease/exonuclease/phosphatase family protein, putative
11	NC_037282.1	452459	454861	-	810671	PF3D7_1111700	XP_001347795.1	800	conserved Plasmodium protein, unknown function
11	NC_037282.1	455669	456994	+	810672	PF3D7_1111800	XP_001347796.2	355	peptidyl-prolyl cis-trans isomerase, putative
11	NC_037282.1	457936	459197	+	810673	PF3D7_1111900	XP_001347797.1	236	conserved Plasmodium protein, unknown function
11	NC_037282.1	459776	460620	+	810674	PF3D7_1112000	XP_001347798.2	72	conserved Plasmodium protein, unknown function
11	NC_037282.1	462290	469672	+	810675	PF3D7_1112100	XP_001347799.2	2460	conserved Plasmodium protein, unknown function
11	NC_037282.1	470541	471608	+	810676	PF3D7_1112200	XP_001347800.1	355	ubiquinone biosynthesis protein COQ4, putative
11	NC_037282.1	471946	474674	-	810677	PF3D7_1112300	XP_001347801.1	845	conserved Plasmodium protein, unknown function
11	NC_037282.1	475880	476455	+	810678	PF3D7_1112400	XP_001347802.1	191	conserved Plasmodium protein, unknown function
11	NC_037282.1	477484	478320	+	810679	PF3D7_1112500	XP_001347803.1	278	conserved protein, unknown function
11	NC_037282.1	478823	480946	-	810680	PF3D7_1112600	XP_001347804.1	707	DNA helicase, putative
11	NC_037282.1	481851	485831	+	810681	PF3D7_1112700	XP_001347805.1	1159	conserved Plasmodium protein, unknown function
11	NC_037282.1	486329	487666	+	810682	PF3D7_1112800	XP_001347806.1	445	conserved protein, unknown function
11	NC_037282.1	487822	490154	-	810683	PF3D7_1112900	XP_024329118.1	363	conserved Plasmodium protein, unknown function
11	NC_037282.1	492091	510738	+	810685	PF3D7_1113000	XP_001347809.1	5922	conserved Plasmodium protein, unknown function
11	NC_037282.1	511105	511761	-	810686	PF3D7_1113100	XP_001347810.1	218	protein tyrosine phosphatase
11	NC_037282.1	517311	517985	+	810687	PF3D7_1113200	XP_001347811.1	129	conserved Plasmodium protein, unknown function
11	NC_037282.1	519189	520220	+	810688	PF3D7_1113300	XP_001347812.1	343	UDP-galactose transporter, putative
11	NC_037282.1	521122	522824	-	810689	PF3D7_1113400	XP_001347813.1	388	ubiquitin domain-containing protein DSK2,putative
11	NC_037282.1	524492	526588	+	810690	PF3D7_1113500	XP_001347814.1	698	GTP-binding protein, putative
11	NC_037282.1	527572	528702	+	810691	PF3D7_1113600	XP_001347815.1	376	conserved Plasmodium protein, unknown function
11	NC_037282.1	529493	530563	+	810692	PF3D7_1113700	XP_001347816.1	356	glyoxalase I
11	NC_037282.1	531177	533285	-	810693	PF3D7_1113800	XP_001347817.1	702	conserved Plasmodium membrane protein, unknown function
11	NC_037282.1	534973	536499	-	810694	PF3D7_1113900	XP_001347818.1	508	mitogen-activated protein kinase 2
11	NC_037282.1	537647	538297	+	810695	PF3D7_1114000	XP_001347819.1	175	dynein light chain type 2, putative
11	NC_037282.1	539903	541387	+	810696	PF3D7_1114100.1	XP_001347820.2	278	rhomboid protease ROM1
11	NC_037282.1	539903	541387	+	810696	PF3D7_1114100.1	XP_024329119.1	276	rhomboid protease ROM1
11	NC_037282.1	542330	544765	-	810699	PF3D7_1114200	XP_001347823.2	373	GTPase-activating protein, putative
11	NC_037282.1	547383	549296	-	810700	PF3D7_1114400	XP_001347824.1	637	conserved Plasmodium protein, unknown function
11	NC_037282.1	549866	551152	+	810701	PF3D7_1114500	XP_001347825.1	428	conserved Plasmodium protein, unknown function
11	NC_037282.1	552259	553266	+	810702	PF3D7_1114600	XP_001347826.1	335	conserved Plasmodium protein, unknown function
11	NC_037282.1	555514	558668	+	810703	PF3D7_1114700	XP_001347827.2	699	serine/threonine protein kinase, putative
11	NC_037282.1	558924	561032	-	810704	PF3D7_1114800	XP_001347828.2	394	glycerol-3-phosphate dehydrogenase, putative
11	NC_037282.1	562017	569459	+	810705	PF3D7_1114900	XP_001347829.1	2480	conserved Plasmodium protein, unknown function
11	NC_037282.1	570017	570714	+	810706	PF3D7_1115000	XP_001347830.1	145	conserved Plasmodium protein, unknown function
11	NC_037282.1	571007	573306	-	8445007	PF3D7_1115100	XP_002585428.1	307	conserved Plasmodium protein, unknown function
11	NC_037282.1	576773	580276	+	810707	PF3D7_1115200	XP_001347831.2	793	SET domain protein, putative
11	NC_037282.1	581250	582698	-	810708	PF3D7_1115300	XP_001347832.1	482	cysteine proteinase falcipain 2b
11	NC_037282.1	584328	585806	-	810709	PF3D7_1115400	XP_001347833.1	492	cysteine proteinase falcipain 3
11	NC_037282.1	588169	589400	+	810710	PF3D7_1115500	XP_001347834.1	231	transcription factor with AP2 domain(s),putative
11	NC_037282.1	589707	590629	-	810711	PF3D7_1115600	XP_001347835.1	195	peptidyl-prolyl cis-trans isomerase
11	NC_037282.1	592130	593584	-	810712	PF3D7_1115700	XP_001347836.1	484	cysteine proteinase falcipain 2a
11	NC_037282.1	596289	597203	-	810713	PF3D7_1115800	XP_001347837.1	304	conserved Plasmodium protein, unknown function
11	NC_037282.1	600176	602215	+	810714	PF3D7_1115900	XP_001347838.2	293	palmitoyltransferase, putative
11	NC_037282.1	602983	606918	-	810715	PF3D7_1116000	XP_001347839.2	1201	rhoptry neck protein 4
11	NC_037282.1	607902	613394	-	8444946	PF3D7_1116100	XP_002585429.1	1830	serine esterase, putative
11	NC_037282.1	615744	617186	-	810716	PF3D7_1116200.1	XP_001347840.2	219	pyridoxine biosynthesis protein PDX2
11	NC_037282.1	615744	617186	-	810716	PF3D7_1116200.1	XP_024329120.1	181	pyridoxine biosynthesis protein PDX2
11	NC_037282.1	618312	619778	+	810717	PF3D7_1116300	XP_001347841.1	167	peptidyl-prolyl cis-trans isomerase
11	NC_037282.1	619893	621350	-	810718	PF3D7_1116400	XP_001347842.1	485	guanine nucleotide-exchange factor SEC12
11	NC_037282.1	624370	625737	+	810719	PF3D7_1116500	XP_001347843.1	455	folate transporter 2
11	NC_037282.1	626709	629432	-	810720	PF3D7_1116600	XP_001347844.2	856	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative
11	NC_037282.1	630779	632881	-	810721	PF3D7_1116700	XP_001347845.1	700	dipeptidyl aminopeptidase 1
11	NC_037282.1	636094	639511	-	810722	PF3D7_1116800	XP_001347846.1	906	heat shock protein 101
11	NC_037282.1	644100	645537	-	8445044	PF3D7_1116900	XP_024329121.1	212	conserved Plasmodium protein, unknown function
11	NC_037282.1	646922	651343	-	810723	PF3D7_1117000	XP_001347847.2	1283	conserved Plasmodium membrane protein, unknown function
11	NC_037282.1	652579	653976	+	810724	PF3D7_1117100	XP_001347848.1	465	deubiquinating/deneddylating enzyme
11	NC_037282.1	654762	660420	+	810725	PF3D7_1117200	XP_024329122.1	1821	conserved Plasmodium protein, unknown function
11	NC_037282.1	662000	662386	+	810726	PF3D7_1117300	XP_001347850.1	128	conserved Plasmodium protein, unknown function
11	NC_037282.1	664163	665356	+	810727	PF3D7_1117400	XP_001347851.1	397	conserved Plasmodium protein, unknown function
11	NC_037282.1	666037	667722	-	810728	PF3D7_1117500	XP_001347852.2	561	tyrosine--tRNA ligase
11	NC_037282.1	668368	669491	+	810729	PF3D7_1117600.1	XP_001347853.2	153	peptidyl-tRNA hydrolase ICT1, putative
11	NC_037282.1	668368	669491	+	810729	PF3D7_1117600.1	XP_024329123.1	130	peptidyl-tRNA hydrolase ICT1, putative
11	NC_037282.1	670711	671515	-	810730	PF3D7_1117700	XP_001347854.1	214	GTP-binding nuclear protein RAN/TC4
11	NC_037282.1	674299	677349	-	810731	PF3D7_1117800	XP_001347855.1	1016	DNA mismatch repair protein MLH
11	NC_037282.1	678752	683281	+	810732	PF3D7_1117900	XP_001347856.2	1471	conserved Plasmodium protein, unknown function
11	NC_037282.1	683860	684616	-	810733	PF3D7_1118000	XP_001347857.1	200	conserved Plasmodium protein, unknown function
11	NC_037282.1	687235	687781	+	810734	PF3D7_1118100	XP_001347858.1	155	AP-1 complex subunit sigma, putative
11	NC_037282.1	688766	691558	-	810735	PF3D7_1118200	XP_001347859.1	930	heat shock protein 90, putative
11	NC_037282.1	694655	699121	+	810736	PF3D7_1118300	XP_001347860.1	1488	insulinase, putative
11	NC_037282.1	699869	700789	-	810737	PF3D7_1118400	XP_001347861.1	306	haloacid dehalogenase-like hydrolase, putative
11	NC_037282.1	703175	704959	+	810738	PF3D7_1118500	XP_001347862.1	594	Nop56/Sik1-like protein, putative
11	NC_037282.1	705556	707382	-	810739	PF3D7_1118600	XP_001347863.1	608	histone acetyltransferase
11	NC_037282.1	708526	712863	-	810740	PF3D7_1118700	XP_001347864.2	652	myosin light chain B
11	NC_037282.1	714117	716287	-	810742	PF3D7_1118800	XP_001347866.1	391	actin-related protein 2/3 complex subunit 1,putative
11	NC_037282.1	716795	718412	+	810743	PF3D7_1118900	XP_001347867.1	248	conserved Plasmodium protein, unknown function
11	NC_037282.1	718650	719765	-	810744	PF3D7_1119000	XP_001347868.1	371	acyl-CoA-binding protein, putative
11	NC_037282.1	720992	722273	+	810745	PF3D7_1119100	XP_001347869.1	324	tRNA m(1)G methyltransferase, putative
11	NC_037282.1	722717	723289	-	810746	PF3D7_1119200	XP_024329124.1	150	conserved protein, unknown function
11	NC_037282.1	724855	725739	-	810747	PF3D7_1119300	XP_001347871.1	294	splicing factor U2AF small subunit, putative
11	NC_037282.1	727896	734339	+	810748	PF3D7_1119400	XP_001347872.1	2147	ubiquitin-protein ligase, putative
11	NC_037282.1	736069	737735	+	810749	PF3D7_1119500	XP_001347873.1	436	AP-4 complex subunit mu, putative
11	NC_037282.1	738513	741671	-	810750	PF3D7_1119600	XP_001347874.1	1052	ATP-dependent zinc metalloprotease FTSH,putative
11	NC_037282.1	744874	745932	+	810751	PF3D7_1119700	XP_001347875.1	352	conserved Plasmodium protein, unknown function
11	NC_037282.1	746854	747456	-	810752	PF3D7_1119800	XP_001347876.1	200	alternative splicing factor ASF-1, putative
11	NC_037282.1	749152	754401	+	810753	PF3D7_1119900	XP_001347877.1	1749	conserved Plasmodium protein, unknown function
11	NC_037282.1	756192	760435	+	810754	PF3D7_1120000	XP_001347878.2	1070	conserved Plasmodium protein, unknown function
11	NC_037282.1	761695	762818	+	810755	PF3D7_1120100	XP_001347879.1	250	phosphoglycerate mutase, putative
11	NC_037282.1	765033	765625	+	810756	PF3D7_1120200	XP_001347880.2	83	conserved Plasmodium protein, unknown function
11	NC_037282.1	766759	768460	+	810757	PF3D7_1120300	XP_001347881.2	529	magnesium transporter, putative
11	NC_037282.1	769252	770600	-	810758	PF3D7_1120400	XP_001347882.1	382	alpha/beta hydrolase fold domain containing protein, putative
11	NC_037282.1	772539	775042	+	810759	PF3D7_1120500	XP_001347883.1	791	tRNA nucleotidyltransferase, putative
11	NC_037282.1	775233	783639	-	810760	PF3D7_1120600	XP_001347884.2	2545	conserved Plasmodium protein, unknown function
11	NC_037282.1	784592	788350	-	810761	PF3D7_1120700	XP_001347885.1	1252	conserved Plasmodium protein, unknown function
11	NC_037282.1	790011	790262	+	810762	PF3D7_1120800	XP_001347886.1	83	conserved Plasmodium protein, unknown function
11	NC_037282.1	790267	790608	+	810763	PF3D7_1120900	XP_001347887.1	113	heat shock factor-binding protein 1
11	NC_037282.1	792197	793945	+	810764	PF3D7_1121000	XP_001347888.2	293	palmitoyltransferase, putative
11	NC_037282.1	794254	799561	-	810765	PF3D7_1121100	XP_001347889.2	1544	conserved Plasmodium protein, unknown function
11	NC_037282.1	800781	801458	-	810766	PF3D7_1121200	XP_001347890.2	155	conserved Plasmodium protein, unknown function
11	NC_037282.1	801945	807081	-	810767	PF3D7_1121300	XP_001347891.2	1675	tyrosine kinase-like protein
11	NC_037282.1	810210	812290	+	810769	PF3D7_1121400	XP_001347893.2	582	WD repeat-containing protein, putative
11	NC_037282.1	812583	814130	-	810770	PF3D7_1121500	XP_001347894.1	515	conserved Plasmodium protein, unknown function
11	NC_037282.1	815386	816322	-	810771	PF3D7_1121600	XP_001347895.1	162	exported protein 1
11	NC_037282.1	820073	822520	+	810772	PF3D7_1121700	XP_001347896.1	815	protein GCN20
11	NC_037282.1	823239	829313	-	810773	PF3D7_1121800	XP_001347897.1	2024	petidase, M16 family
11	NC_037282.1	835889	837466	-	810774	PF3D7_1121900	XP_001347898.1	525	serine/threonine protein kinase, putative
11	NC_037282.1	838380	840100	-	810775	PF3D7_1122000	XP_001347899.1	480	conserved Plasmodium protein, unknown function
11	NC_037282.1	840728	842450	-	810776	PF3D7_1122100	XP_001347900.2	514	GPI transamidase component GPI16, putative
11	NC_037282.1	842991	845547	-	810777	PF3D7_1122200	XP_001347901.2	446	cupin-like protein, putative
11	NC_037282.1	846929	848014	+	810778	PF3D7_1122300	XP_001347902.2	361	conserved Plasmodium protein, unknown function
11	NC_037282.1	849335	852570	+	810779	PF3D7_1122400	XP_001347903.1	851	conserved Plasmodium protein, unknown function
11	NC_037282.1	853355	859225	+	810780	PF3D7_1122500	XP_001347904.1	1956	conserved Plasmodium protein, unknown function
11	NC_037282.1	860134	868220	+	810781	PF3D7_1122600	XP_001347905.2	1832	conserved Plasmodium protein, unknown function
11	NC_037282.1	868388	869152	-	810785	PF3D7_1122700	XP_001347909.1	254	conserved Plasmodium protein, unknown function
11	NC_037282.1	872031	877678	+	810786	PF3D7_1122800	XP_001347910.1	1617	calcium-dependent protein kinase 6
11	NC_037282.1	878969	895273	+	810787	PF3D7_1122900	XP_001347911.1	5251	dynein heavy chain, putative
11	NC_037282.1	895967	903370	-	810788	PF3D7_1123000	XP_001347912.1	2467	conserved Plasmodium protein, unknown function
11	NC_037282.1	909366	916324	+	810789	PF3D7_1123100	XP_001347913.1	2265	calcium-dependent protein kinase 7
11	NC_037282.1	918228	921069	+	810790	PF3D7_1123200	XP_001347914.1	814	leucine-rich repeat protein
11	NC_037282.1	921823	923892	+	810791	PF3D7_1123300	XP_001347915.1	689	RING zinc finger protein, putative
11	NC_037282.1	925728	927524	+	810792	PF3D7_1123400	XP_001347916.1	555	translation elongation factor EF-1, subunit alpha, putative
11	NC_037282.1	929354	933364	-	810793	PF3D7_1123500	XP_001347917.1	1336	conserved Plasmodium protein, unknown function
11	NC_037282.1	936084	938222	+	810794	PF3D7_1123600	XP_001347918.1	712	RAP protein, putative
11	NC_037282.1	938950	939612	+	810795	PF3D7_1123700	XP_001347919.1	150	mitochondrial ribosomal protein L37, putative
11	NC_037282.1	940527	944333	+	810796	PF3D7_1123800	XP_001347920.1	1268	structural maintenance of chromosomes protein 5,putative
11	NC_037282.1	945470	946148	+	810797	PF3D7_1123900	XP_001347921.1	145	splicing factor, putative
11	NC_037282.1	948591	950707	+	810798	PF3D7_1124000	XP_001347922.2	465	endoplasmic reticulum oxidoreductin, putative
11	NC_037282.1	951382	956343	-	810799	PF3D7_1124100	XP_001347923.1	1653	beige/BEACH domain protein, putative
11	NC_037282.1	957514	959199	-	810800	PF3D7_1124200	XP_024329125.1	419	conserved Plasmodium protein, unknown function
11	NC_037282.1	962156	963958	+	810801	PF3D7_1124300	XP_001347925.1	525	conserved Plasmodium protein, unknown function
11	NC_037282.1	964675	965360	-	810802	PF3D7_1124400	XP_001347926.2	147	U6 snRNA-associated Sm-like protein LSm1,putative
11	NC_037282.1	966980	968806	+	810803	PF3D7_1124500	XP_001347927.1	608	pyruvate dehydrogenase E1 component subunit alpha
11	NC_037282.1	970105	971376	-	810804	PF3D7_1124600	XP_001347928.1	423	ethanolamine kinase
11	NC_037282.1	974493	975538	-	810805	PF3D7_1124700	XP_001347929.2	301	GrpE protein homolog, mitochondrial, putative
11	NC_037282.1	976880	977936	-	810806	PF3D7_1124800	XP_001347930.1	246	nuclear preribosomal assembly protein, putative
11	NC_037282.1	981945	983086	+	810807	PF3D7_1124900	XP_001347931.2	124	60S ribosomal protein L35, putative
11	NC_037282.1	983951	985619	-	810808	PF3D7_1125000	XP_001347932.2	290	conserved Plasmodium protein, unknown function
11	NC_037282.1	986630	988120	+	810809	PF3D7_1125100	XP_001347933.1	496	vacuolar membrane protein-related, putative
11	NC_037282.1	989159	990301	-	810810	PF3D7_1125200	XP_024329126.1	238	conserved Plasmodium protein, unknown function
11	NC_037282.1	991863	996458	+	810811	PF3D7_1125300	XP_001347935.1	1531	DNA-directed RNA polymerase
11	NC_037282.1	997923	999547	-	810812	PF3D7_1125400	XP_001347936.2	470	mitochondrial import inner membrane translocase subunit TIM44, putative
11	NC_037282.1	1001182	1001562	-	810813	PF3D7_1125500	XP_001347937.1	126	small nuclear ribonucleoprotein Sm D1, putative
11	NC_037282.1	1003226	1003694	-	8444966	PF3D7_1125600	XP_002585431.1	83	conserved Plasmodium protein, unknown function
11	NC_037282.1	1004780	1007354	-	810814	PF3D7_1125700	XP_001347938.1	669	kelch protein, putative
11	NC_037282.1	1008409	1010853	-	810815	PF3D7_1125800	XP_001347939.2	592	kelch protein, putative
11	NC_037282.1	1013466	1013747	+	810816	PF3D7_1125900	XP_001347940.1	93	conserved Plasmodium protein, unknown function
11	NC_037282.1	1014334	1017375	-	810817	PF3D7_1126000	XP_001347941.1	1013	threonine--tRNA ligase
11	NC_037282.1	1018366	1022495	-	810818	PF3D7_1126100	XP_001347942.1	1316	autophagy-related protein 7, putative
11	NC_037282.1	1023790	1024496	-	810819	PF3D7_1126200	XP_001347943.1	156	40S ribosomal protein S18, putative
11	NC_037282.1	1026976	1029544	+	810820	PF3D7_1126300.1	XP_024329127.1	617	DnaJ protein, putative
11	NC_037282.1	1030679	1031481	+	810821	PF3D7_1126400	XP_001347945.1	181	large ribosomal subunit processing factor,putative
11	NC_037282.1	1033062	1037168	+	810822	PF3D7_1126500	XP_001347946.1	1368	conserved Plasmodium protein, unknown function
11	NC_037282.1	1037643	1039691	-	810823	PF3D7_1126600	XP_001347947.1	682	steryl ester hydrolase, putative
11	NC_037282.1	1040790	1046087	-	810824	PF3D7_1126700	XP_001347948.2	926	autophagy-related protein 23, putative
11	NC_037282.1	1049921	1052665	+	810826	PF3D7_1126800	XP_001347950.1	914	RNA-binding protein, putative
11	NC_037282.1	1053642	1054333	-	810827	PF3D7_1126900	XP_001347951.2	86	small nuclear ribonucleoprotein F, putative
11	NC_037282.1	1056198	1058054	-	810828	PF3D7_1127000	XP_001347952.2	287	protein phosphatase, putative
11	NC_037282.1	1060262	1060783	-	810829	PF3D7_1127100	XP_001347953.1	173	deoxyuridine 5\'-triphosphate nucleotidohydrolase
11	NC_037282.1	1062718	1063072	+	810830	PF3D7_1127200	XP_001347954.2	68	conserved Plasmodium protein, unknown function
11	NC_037282.1	1063670	1064551	-	810831	PF3D7_1127300	XP_001347955.1	293	methyltransferase, putative
11	NC_037282.1	1065785	1066569	+	810832	PF3D7_1127400	XP_001347956.1	159	conserved Plasmodium protein, unknown function
11	NC_037282.1	1067197	1070219	+	810833	PF3D7_1127500	XP_001347957.1	424	protein disulfide isomerase, putative
11	NC_037282.1	1071752	1073813	+	810834	PF3D7_1127600	XP_001347958.2	297	uncharacterized protein PF3D7_1127600
11	NC_037282.1	1074626	1076405	-	810835	PF3D7_1127700	XP_001347959.2	447	conserved Plasmodium protein, unknown function
11	NC_037282.1	1077288	1081550	-	810836	PF3D7_1127800	XP_001347960.1	1420	conserved Plasmodium protein, unknown function
11	NC_037282.1	1083321	1085062	-	810837	PF3D7_1127900	XP_001347961.1	409	conserved Plasmodium protein, unknown function
11	NC_037282.1	1087314	1093105	+	810838	PF3D7_1128000.1	XP_001347962.1	1789	conserved Plasmodium protein, unknown function
11	NC_037282.1	1087314	1093105	+	810838	PF3D7_1128000.1	XP_024329128.1	1776	conserved Plasmodium protein, unknown function
11	NC_037282.1	1094909	1095931	-	810839	PF3D7_1128100	XP_001347963.1	248	cochaperone prefoldin complex subunit, putative
11	NC_037282.1	1097117	1097527	+	810840	PF3D7_1128200	XP_001347964.1	136	multiprotein bridging factor type 1, putative
