"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_0109400",13.197401,1.238332,52.04555,54.981527,13.291275,12.971245,8.007398,43.388701,3.159888,2.200685,10.010475,9.521488,4.512288,7.216977,50.570927,40.034149,4.65893,7.51498,4.177071,16.702083,1.725989,55.445249,8.531184,59.017901,2.101216,20.076584,4.631939,21.106941,29.201871,10.129433,18.428256,22.598563
"PF3D7_0109500",125.397991,43.80418,346.37535,306.640387,83.978687,74.77243,79.312404,310.252626,48.352344,55.767215,76.68453,102.192432,38.265548,43.057697,440.386301,262.567402,33.468053,70.581652,73.478375,67.946157,11.905768,532.221212,74.234405,386.686124,51.032102,294.532286,38.829646,252.044091,385.371037,122.03146,303.028343,304.068772
"PF3D7_0109600",97.328854,13.236175,21.096494,16.066371,60.558196,61.312121,18.324671,11.03922,31.551503,59.973015,77.799784,18.123427,20.178843,49.747449,33.955956,46.824357,38.237203,33.042426,26.763726,106.29197,21.637802,47.666213,56.096784,13.678845,33.157977,22.738714,31.400384,2.39704,10.884205,65.493733,17.184486,4.278824
"PF3D7_0109700",132.456879,37.106321,59.354201,19.341451,41.791519,100.4002,43.525568,6.819632,30.239989,56.982237,69.672494,25.970967,20.882275,66.245934,33.050238,55.902693,39.320183,19.556025,34.635509,238.841866,134.465188,32.665017,76.181085,11.698115,52.20136,37.744763,25.716735,4.505387,9.811955,43.71655,7.314176,7.302738
"PF3D7_0109800",144.796826,109.742143,79.78051,78.209385,61.239284,112.53265,125.338373,53.371127,96.816783,99.266188,98.788886,151.855299,106.480959,111.062278,82.195272,102.836069,50.506435,73.132931,87.589326,150.796038,99.456662,106.757774,103.575323,59.049172,144.445746,74.243098,81.814163,73.064555,67.548808,91.846548,77.533751,76.84447
"PF3D7_0109850",0.321005,0.154721,0.036025,0.232547,0.929376,0.087807,0.096328,0.081011,0.353133,0.074159,0.813566,0,0.309848,0.555818,0,0.071116,0.235994,0.72699,0.091721,0.946564,0.096924,0.13043,0.476101,0,0,0,0.589153,0.206026,0,0.682621,0.259579,0
"PF3D7_0109950",0,0.919453,4.202487,3.045686,2.157778,0.188982,0.293559,0.719241,0.695362,0.871517,1.911221,0,0,0.343502,4.770269,2.84993,0.971279,1.301397,0,2.658923,0.427523,0,0.804347,0,0,0,4.013189,1.205798,0,1.837868,2.79863,0.430324
"PF3D7_0110000",1.122165,0.533111,1.880548,5.223365,3.205207,0.343155,0.675442,3.753452,1.014664,0,3.137268,0.363444,0,2.793473,0,1.963095,0.934801,4.365507,0.153457,3.341943,0.208287,0.438997,1.871432,0.614426,0,1.406018,3.030675,3.538966,2.011912,7.027385,0.56419,0.339442
"PF3D7_0110100",10.323875,13.539872,26.587674,11.707721,10.329879,22.583841,18.645753,9.440908,8.482326,6.244351,4.421749,25.853103,2.142699,12.147159,17.599302,24.466965,5.073834,6.890211,10.575891,11.46035,8.059718,21.071479,13.691008,11.481761,11.188099,20.275222,5.605532,23.76771,9.853782,6.151038,30.165645,19.459735
"PF3D7_0110200",15.33976,28.739139,29.850189,28.215888,32.735281,61.720748,39.029165,17.387646,17.079101,29.936164,8.758159,67.600406,8.024259,22.101076,30.589862,25.630752,14.116111,17.442812,20.293723,46.025096,16.145387,11.442664,23.975659,14.803578,10.77734,15.381924,17.713486,31.645027,13.27244,12.949083,10.765744,8.899961
"PF3D7_0110400",277.180155,267.64273,211.215057,195.87816,157.220105,317.563899,215.963092,250.764958,192.990666,164.818776,115.429154,225.705642,152.388176,157.331733,195.419435,282.129241,133.705337,207.201003,254.062251,144.195608,261.63023,222.740955,203.760282,252.184941,259.651722,227.408297,203.671072,167.163617,205.531272,85.017336,267.538032,346.70965
"PF3D7_0110500",14.393625,2.542434,23.021936,9.738179,6.102648,24.66438,9.770428,2.475084,11.310102,7.344788,7.252916,9.47018,2.945524,4.956953,20.04036,28.68284,9.836821,1.438747,6.942654,12.603786,19.052409,25.18943,10.597912,4.266156,15.793286,17.852322,4.07066,4.976221,3.148659,5.34082,8.556899,6.93976
"PF3D7_0110600",377.837492,214.270995,100.611904,157.926609,201.16126,232.582849,268.480898,112.170273,288.248639,312.034427,255.092982,196.561957,328.628913,331.419254,757.880296,143.827434,168.500042,102.071136,215.181258,307.84188,272.676083,288.117634,361.7343,390.989523,385.562666,262.370843,409.450836,145.222997,76.413416,227.379852,273.728273,104.117696
"PF3D7_0110700",51.427951,13.824415,62.013692,59.061275,36.430933,52.035096,37.904755,71.096732,39.834652,23.636761,52.217247,20.480968,14.926497,35.300988,29.01039,135.783583,20.23615,18.117612,31.257118,33.384847,49.603329,367.368535,22.181882,131.664085,25.492002,90.901254,41.472447,17.529547,30.531016,34.14309,30.578108,37.940338
"PF3D7_0110800",232.409241,147.751099,308.227883,175.745193,168.855675,302.629723,190.950973,283.322434,246.01953,151.670976,226.051854,181.214951,163.692179,227.565916,249.047545,387.033707,124.685183,140.483227,194.932869,217.082043,260.444788,533.416049,162.868574,299.350255,186.225648,222.77216,214.445192,127.381248,131.059042,135.616553,215.206954,130.878072
"PF3D7_0110900",16.317538,33.819412,28.651322,21.873383,10.361076,23.548093,15.182025,22.926586,13.99861,12.778696,6.248516,37.760539,5.275187,8.896446,4.029488,22.282906,2.759186,17.833831,20.25983,23.989488,19.946264,31.224749,20.873328,22.79159,12.782262,18.72345,13.013143,32.419166,25.997955,6.52577,22.193617,46.564743
"PF3D7_0111000",0.240617,0,3.589871,0.100376,0.012161,0.09783,0.030905,0.142165,0.018973,0.02397,0.03484,0.017435,0,0,0.418495,3.303283,0,0,0.029835,0.011292,0.010627,2.750833,0.021949,0.353016,0,0.179558,0,0.443198,0.340193,0.039281,0.112321,0.008279
"PF3D7_0111200",0,0,0,0,0,0,0,0.633068,0,0,0,0,0,0,0,0.694735,0,0,0,0,0,0,0.997604,0,0,0,0,0,0,0,0,0
"PF3D7_0111300",0,0,0.395275,0.99278,0,0.284746,0,0.094402,0,0,0.010156,0.050863,0,0.113751,0,0.669092,0,0,0.021745,0,0,0.308621,0,0.858298,0,0,0,0.129438,0.038135,0,0,0.012065
"PF3D7_0111400",0,0,0.291254,0.391958,0,0.113817,0.038785,0,0,0,0,0.086848,0,0.038639,0,0.589785,0,0,0,0,0.013166,0.21074,0,0.14659,0,0.22373,0,0,0.064978,0,0,0
"PF3D7_0111500",0.192841,0.184974,8.846217,11.578316,0.49906,3.246156,0.956305,4.758485,0.105637,0.398073,0.22802,0.574877,0,0.251858,7.604277,12.303336,0.190769,0.109553,0.488753,0.060418,0.056664,14.404785,0.121924,17.154212,0,7.412862,0.175896,2.462467,3.277502,0.716718,3.034671,4.195775
"PF3D7_0111600",0.341786,0.487991,6.494679,5.81183,0.346044,0.316204,0.617326,4.832208,0,0,0.327779,0.250047,0,0,15.72542,9.01037,0,0,0.281885,0.10268,0.048021,10.074285,0.214204,5.073694,0.369481,4.730106,0,2.161639,7.184434,1.117017,6.232936,8.260759
"PF3D7_0111700",1.198214,1.126475,2.16192,4.31037,0.383189,0,1.081947,3.620465,0,0.790577,0,0,0,0,4.227344,1.522183,0.219763,0,0,0,0,9.260321,0,7.515171,0,5.7222,0,0.724889,6.084314,0.411763,1.656931,7.325331
"PF3D7_0111800",3.983908,0.098499,25.819104,10.71548,0.178766,4.734078,2.390871,2.950234,0.224803,0,0.32731,0.873024,0,0.182356,18.425332,33.26706,0.123134,0.05872,0.350545,0.164466,0.092675,23.923265,0.585233,7.455276,0.66769,10.05603,0.093754,0.524655,3.723538,1.155048,2.545289,4.81073
"PF3D7_0111900",140.310385,127.210768,99.137037,108.697817,62.106993,143.880717,72.15908,69.894885,108.755689,91.01593,63.664228,137.697179,14.049994,44.481748,54.110276,99.879285,22.919324,49.68844,74.759446,136.703474,131.303031,62.190079,105.379437,89.985724,106.775013,43.21607,69.554745,82.473919,62.279229,37.641748,65.997459,121.020986
"PF3D7_0112000",38.526375,39.101666,10.867141,13.148701,15.538391,26.812356,23.590309,8.394039,32.153521,27.30476,19.043903,38.124804,10.288251,13.326384,19.890222,17.089665,6.675811,14.418233,21.872479,48.112252,34.013527,3.313904,34.760145,3.58328,28.777961,13.235788,21.55471,17.597504,9.329551,9.931115,15.324491,15.433748
"PF3D7_0112100",29.268543,7.34136,0.71614,2.5927,7.075145,11.186408,12.23702,5.5337,5.427678,4.083346,9.18964,7.561892,0.928703,4.240355,0,0.297877,5.809749,3.319522,6.451237,16.025858,21.304988,0,10.049824,0,4.331657,0,9.543041,2.090718,0.236981,10.43508,0,0.149224
"PF3D7_0112200",0.124949,0,0.896215,4.015779,0.049756,0.732773,0.140414,0.281905,0.241419,0.108941,0.050686,0.317008,0,0,10.908407,3.704617,0.057042,0.009062,0.189888,0,0,7.541169,0.259348,1.711616,0.136374,2.20367,0,0.443116,2.105824,0.035715,0.280909,1.415212
"PF3D7_0112800",290.600459,278.063626,1.079613,45.243271,257.421528,308.481906,191.863476,91.234066,285.780592,256.508576,250.954059,144.80376,210.430457,221.283024,29.95924,2.193145,288.99274,168.881978,134.47475,298.403474,351.635316,2.723026,138.559459,3.818165,169.479606,11.068955,266.366507,3.234024,34.300765,148.893066,0.347348,0.315545
"PF3D7_0112900",10.685434,6.294218,0.472633,2.469589,13.96491,9.063739,5.774529,2.963131,10.605134,12.916843,12.290282,5.229133,11.115033,5.765633,1.981468,1.97737,10.650708,10.664352,11.140765,8.123791,7.359416,0,5.955029,0,10.277518,0.657542,18.949967,0.331962,1.879403,5.095742,1.169924,0
"PF3D7_0113000",568.220817,32.548571,4555.025129,1577.147948,130.536664,450.204317,217.67577,622.952759,68.305944,37.793807,265.643231,119.008697,15.367027,77.298158,2672.326298,3505.156536,15.494623,36.821319,463.341654,178.367987,181.747143,3587.63209,258.80391,1219.420927,175.42691,3663.503476,11.356182,463.786748,348.571182,207.596975,620.724144,440.381794
"PF3D7_0113100",1.401633,0.018076,10.209676,0.877799,0.924719,5.247915,0.39017,0.259363,5.54929,3.809376,0.973097,0.800491,0.055265,0.202769,2.846187,11.493979,4.89837,0.064236,3.038041,0.65714,0.234665,1.531454,0.960518,0.671276,0.044469,3.64874,0,1.398687,0.610068,0.695532,2.979949,0.505957
"PF3D7_0113200",6.255601,1.039647,14.2311,14.344515,7.184811,44.49592,6.505561,2.709888,1.89832,1.420152,9.882319,2.925798,1.249193,8.698491,4.750529,17.39899,4.389319,0.712452,1.710132,5.128456,4.509553,46.929378,4.113194,7.317196,2.114592,1.116869,2.869552,0.692196,1.94337,9.097835,0.692587,0.153758
"PF3D7_0113300",368.926061,183.442977,42.319679,129.483846,243.070407,431.724006,471.075179,54.41539,278.429547,412.611209,345.661868,319.730947,227.060456,244.988224,53.524848,18.180423,334.463256,106.466798,266.489552,378.189484,602.470967,14.423832,220.416927,10.59375,430.590235,17.304737,263.722173,31.01739,41.828921,398.378741,19.17101,5.987706
"PF3D7_0113400",1.111999,0,2.45657,0.064828,0.964366,4.319489,0.572579,0.237857,3.486486,8.221414,0.755857,0.753117,0.229056,0.069799,1.260499,3.153977,6.98258,0,2.024672,1.457826,0.235898,0.38455,0.50325,0,1.209561,1.226253,0.290468,0.101635,1.712899,1.721173,0.125989,0.074789
"PF3D7_0113600",27.697683,0.915079,1.721455,3.169423,34.337258,119.476238,40.403382,0.87247,180.001126,256.212707,21.025151,57.507186,10.402781,5.124047,0.853285,1.142104,495.265877,0.278607,34.330811,25.641971,11.124113,3.855852,38.10602,0.173575,102.77143,0.326382,8.358342,0.159542,16.399223,37.596762,0.175893,0.01513
"PF3D7_0113700",400.778859,317.491023,223.076759,183.029014,332.076218,482.491498,382.286912,157.998913,332.37941,372.197217,433.287136,284.545217,210.324567,386.358584,302.324765,230.17666,430.421114,188.492662,247.994236,338.235863,327.697396,158.575367,278.823799,179.372767,354.770989,266.47037,295.941097,160.836821,171.271524,317.172532,297.68184,199.716887
"PF3D7_0113800",7.257783,0.69015,4.694348,0.70461,8.875676,9.768606,2.759934,0.383834,7.145834,16.398918,14.196991,7.137435,0.870169,9.681624,2.820431,13.740486,5.009311,1.532681,3.752646,4.46666,5.417404,3.443986,4.24499,0.792337,1.387223,3.097985,3.571695,2.534163,2.998432,4.741249,1.878319,0.860192
"PF3D7_0113900",122.725942,101.896748,106.09399,50.946939,89.778925,216.895219,113.86976,121.422332,197.541471,223.220944,82.088635,170.15731,74.50039,87.700184,63.433934,108.620449,320.723634,83.409915,101.779744,99.297064,74.837199,93.827076,82.384017,162.656808,143.270287,71.343314,97.02981,30.53155,257.761031,99.974435,43.839318,18.065746
"PF3D7_0114000",14.910662,0.750096,21.846778,0.992742,12.352005,4.732437,2.381652,1.188585,5.853049,4.46686,9.279696,0.465181,0.728803,4.001272,22.577095,25.483052,36.855281,1.269375,3.790538,6.327637,1.835567,24.905518,6.286937,1.011152,5.28926,13.73121,2.749819,5.415431,4.207241,6.040738,7.088433,0.690502
"PF3D7_0114100",0,0,0.11875,3.789319,1.299557,0,0,0,0,1.324376,0,0,0,0.301774,0,0.048976,0,0,0,0.746164,0,19.87493,0,0,0.625209,0,0.792334,0.243826,0.207779,1.408479,0,0
"PF3D7_0114200",0,0,0,0,0,0.067339,0,0,0,0,0.08287,0,0,0,0,0.051574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0114300",0.236678,0,0.177518,0,0.324444,0.187621,1.811249,0.176696,0,0,67.390676,0,0,0,0,0.459561,0.186038,0,0,0.219655,0.034305,0.283353,0.298486,0,0,0,0,0,0,0.262123,0,0.054939
"PF3D7_0114400",20.030381,11.775933,8.818974,12.009918,15.25597,7.289333,10.568061,10.469647,14.649228,14.876787,15.785674,19.652991,14.307111,12.299177,20.775704,10.022834,10.881712,10.19681,10.84813,12.225717,7.729468,24.740198,20.738263,12.77617,17.09611,18.716354,14.634253,21.551313,21.499183,17.256437,15.257722,13.287073
"PF3D7_0114500",39.794947,0,44.102444,342.559067,5.952452,241.920161,62.571729,43.536256,0,0,5.233684,10.396251,1.737862,5.435038,84.096793,63.817543,1.708344,0,13.833508,0,0.167068,447.475365,1.619929,226.779269,2.7748,0,0,8.041396,5.540341,14.618641,0.917681,1.163709
"PF3D7_0114600",0.244128,0,0.182644,0.410489,0.081546,0.31346,1.431985,0.293629,0,0,0.096206,0.181942,0,0.135754,6.670943,0.443387,0.294752,0.068895,0,0.22609,0,8.241433,0,21.17521,0,0,0,0,0,0,0,0.113187
"PF3D7_0114700",0,0,0.02496,0,1.397336,0.040186,0.322844,0,0,0,0.372902,0.870106,0,0,0,0,0.091489,0.06574,0,0.142735,0,0.551271,0,1.16567,0,0,0,0,0,0.206523,0,0.184842
"PF3D7_0114800",0,0,1.743537,1.990956,0,0.998329,0.401279,3.618477,0,0,0.08375,0.321794,0,0,0,0.661801,0,0.368296,0.180589,0.130173,0.121497,13.440879,0,0,0,0.552685,0.397774,0.557473,2.527866,0.318025,0,0.099839
"PF3D7_0114900",0,0,0.044403,0,0,0.066394,0,0,0,0,0,0,0,0,0,0.353908,0,0,0,0,0.060334,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0115000",1.135426,0.057099,1.311704,0.631268,3.223015,0.660478,0.136755,0.14062,0.45967,0,1.211718,0.137054,0.06443,3.713701,7.264733,3.882723,0.229609,0.261751,0.103891,2.634234,0.262521,0.531448,0.236383,0,0.08016,0.265454,0.390978,0.327698,0.036969,2.088084,0.709369,0.16663
"PF3D7_0115100",0,0,0,0,0.95603,0,0,0,0,0,0,0,0,0,0,0.288883,0,0,0,0,0,0,0,0,0,0,0,0.169633,0,0,0,0
"PF3D7_0115150",0,0.45169,0,0.092624,0,0.285681,0,0,0,0,0.536696,0.114714,0.667896,0,0,0.108546,0.090525,0,0,0,0.194216,0.552986,0.296975,0,0,0,0,0.298626,0,0,0,0
"PF3D7_0115200",0.575536,0.280471,0,2.855729,0.090716,0.108584,0.367575,0.419011,0.136835,0,0.264612,0.651876,0,0.2943,0,0.033236,0.051659,0.168115,0,1.307404,0.592878,3.856797,2.855707,0,0,0.249705,0,0,0,0.091772,0,0.044927
"PF3D7_0115300",0,0.208624,0.174648,0.120577,3.075916,0.094795,0.231893,0,0,0,0.503079,1.577449,0,0.190613,0,0,0.843985,0,0,0,0.412233,1.852449,1.37857,0.548923,1.067691,0.281404,0.397949,2.228658,0,0.398259,0,1.013429
"PF3D7_0115400",0,0.424247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100327,0,0,0.395093,0,2.200806,0,0,0,0,0,0,0,0,0,0
"PF3D7_0115500",0.329829,1.805328,0,0.396067,0,0.382743,0.738045,0,0.347007,0.107991,1.293992,0,0.228407,5.199296,0,0,0,1.741122,3.318289,0.681,0,0,0.713388,0,1.556805,0,0,3.18059,0,1.463111,0,0.355991
"PF3D7_0115600",0,0.627272,0.046456,3.52508,0.323503,0.890165,1.02495,0.656302,0.268405,0,0.342398,0.938627,0,0.343024,0.740047,0.249473,0.111168,0.19853,0.114537,0.846639,0.282578,11.504911,0.719369,0,0,0,0.342267,0,0.157151,0.588396,0.579864,0.175904
"PF3D7_0115700",17.234298,8.384813,17.987335,5.424402,10.241047,2.325621,4.47511,10.847466,8.045196,0.640193,5.66351,24.811368,0.481498,3.532676,14.117095,14.433039,6.109173,10.312363,13.8967,14.85355,7.320077,11.159609,8.557748,28.948445,2.032013,45.454156,3.944604,34.104194,7.4928,4.942469,24.136714,81.036216
"PF3D7_0200100",13.21122,6.272911,9.181115,5.431553,4.802402,2.152139,5.00338,10.736487,4.385951,4.159747,4.426958,8.108847,1.416719,4.756848,22.877222,18.604163,1.757553,2.954337,8.918118,11.52348,10.5202,41.387277,6.869047,6.230075,3.144581,28.299503,3.141066,50.953505,7.695373,3.471768,17.417117,51.914739
"PF3D7_0200200",0.229944,0.276552,0.083635,1.666223,0.15475,0.606043,5.14413,0.213786,0,0,0.496833,0.369321,1.609059,0.890299,0,0,0.63876,1.417985,1.253344,0.535657,0.641778,2.37287,2.701885,0,0.628262,0,0,0,0,8.330495,0,0.054597
"PF3D7_0200300",39.161319,2.220313,0.247196,0.804353,0.159416,2.667428,27.003334,4.337172,0.121435,0.886751,40.093165,1.337318,6.200894,6.171193,0,2.63568,0,16.883637,1.712056,31.289439,0.237871,3.040846,13.831895,0,5.202773,0,25.315207,1.987512,0.53629,20.337913,1.04997,0.686054
"PF3D7_0200400",0,0,0.030915,1.01748,0,0.407014,3.428034,0,0,0,0.086009,0,0,0,0,0,0.148395,0.262525,0,0,0,1.745123,0,0,0.274724,0,0,0,0,0.186941,0,0.058608
"PF3D7_0200500",1.327899,0.639148,0,5.953342,0.234911,0.823969,0,0.697039,1.110487,0,1.279022,1.719211,0,0,0,0,0.188302,0.639466,0.100208,3.267503,0.102268,10.62123,0,0,0.744218,0,1.008286,0.705839,0.538435,0.610331,0,0.259587
"PF3D7_0200600",0.402729,0.099681,0,1.263782,0.425091,6.512025,0.354708,0.192557,0.23319,0,1.647801,0.299363,0.273468,0.127782,0,0,0,0.423512,0,5.272891,0.403373,5.975103,0.50473,0,0,0,0.173631,0,0,0.169255,0.647757,0
"PF3D7_0200700",0,0,0,0.159186,0.107195,0.088758,0.263792,0,0,0,2.007447,0.1255,0,0,0.885299,0,0.227715,0,0,0.171113,0.302788,5.535242,0,0,0,0,0,0,0.08314,0.157479,0,0
"PF3D7_0200800",0,0.217018,0,0,0,0.030727,0.085421,0,0,0,0,0,0,0.323192,0,0.028933,0,0,0,0,0,0,0,0,0,0,0,0.31092,0,0,0,0
"PF3D7_0200900",0,0,0,0.07636,0.267785,0.062864,0.236568,0.296393,0,0.179127,1.379088,0,0,0.116588,0,0.036483,0,0.147406,0,0,0,5.092084,0,0,0.567806,0,0,0,0,0.092052,0,0
"PF3D7_0201000",0,0.234197,0,0.060159,1.09798,2.211419,0.659775,0.132166,0,0,0.535042,0.521637,0,0.276457,0,0.063695,0.149129,0,0.204507,1.507887,0,3.804844,0,0,0,0.311641,0,0,0,0.848512,0,0
"PF3D7_0201100",0,0,0,0,0.498611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88503,0,0,0,0,0,0,0,0,0,3.302083,0,0
"PF3D7_0201200",0,0,0,0.082496,0,0.423633,0.091867,0.076143,0,0,0.440813,0,0,0,0,0,0.160969,0.231163,0,0,0.109806,0,0,0,0,0,0,0,0,0.226789,0,0
"PF3D7_0201300",0.252049,0,0,0.101226,0.092679,0.270124,0,0,0,0.172615,0.199281,0,0,0.343341,0,0,0,0.142123,0,0,0,0.311111,0.317595,0,0,0,0.229021,0,0,0.278442,0,0.116698
"PF3D7_0201400",0,0,0.557156,0.83622,0,0.315393,0,0.542567,0,0,0.266541,0,0,0,0,0.159508,0,0,0,0,0,4.140725,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201500",83.524774,2.981721,492.490301,289.409066,95.667092,172.920513,64.513066,81.196505,26.51259,13.914029,43.083689,17.786733,13.760493,44.635195,503.822461,311.657896,59.272302,12.056806,23.208728,23.313162,5.843751,733.348245,17.39024,300.972562,12.119964,50.722216,11.680643,64.455122,91.751213,88.713936,22.848385,11.144272
"PF3D7_0201600",148.021996,74.283097,1476.682755,700.762241,251.948867,152.561061,117.293497,561.816724,104.234298,93.553536,191.701489,96.783018,53.792018,171.588662,1528.597952,1202.645783,97.091527,90.931884,115.383114,238.66139,83.566174,1681.424062,87.151177,1092.512146,92.222048,1007.52206,60.732841,804.72345,769.07722,263.999456,709.170294,519.722822
"PF3D7_0201700",318.315274,187.035357,29.704044,95.890584,282.656961,355.720739,227.083438,50.437201,272.299763,243.339308,327.404101,166.762636,185.953353,335.242769,62.535898,78.090987,181.183262,162.101749,161.217098,459.575749,511.003463,12.284488,190.57958,15.377162,229.455455,64.839368,313.694874,79.616511,52.702361,260.545544,155.844359,31.832156
"PF3D7_0201800",258.752867,115.580464,776.482496,350.818446,134.226653,423.028132,238.415944,498.218224,116.263906,97.424415,221.087218,344.775903,95.302416,157.295699,740.883532,783.758453,137.755316,93.864083,259.071693,199.650338,119.969186,710.493037,150.209962,838.894563,171.414382,609.852755,82.119385,528.112082,465.155181,273.062629,809.956248,519.121627
"PF3D7_0201900",136.476898,0.144887,1719.015264,861.5024,37.186362,236.731332,128.003666,274.8676,1.563076,3.613841,59.724318,15.143085,4.997661,45.441764,1950.293593,1729.115003,4.403828,1.430109,56.072406,5.934874,1.753204,1894.853421,23.643447,393.753865,35.595752,472.438878,2.4844,75.872153,117.580215,151.592869,102.886109,58.693004
"PF3D7_0202000",1887.169702,223.879971,36600.024504,30376.304676,979.14894,2334.877082,2119.296156,29893.339201,362.741861,362.499778,1946.423218,1022.034029,759.913995,716.19871,45327.582496,25765.29883,152.999545,489.030854,3487.185466,592.237691,168.946232,39491.703427,3426.371253,40981.274463,2134.038971,42822.437453,202.443654,45265.152995,37087.731049,3500.895612,32910.456323,30806.125724
"PF3D7_0202100",370.887534,380.314026,1.60576,169.644537,522.641028,554.446944,376.383917,240.095327,304.580717,928.038516,413.527625,396.169441,676.338053,955.205602,161.288912,4.811686,665.248956,405.173419,250.265379,1023.694133,709.210728,23.187838,334.322946,17.455635,432.291844,25.027473,338.307892,6.665667,132.96726,860.000008,6.737224,0.354799
